,zip1,zip1_value,zip2,zip2_value
36314,11218,38.0,11691,11.0
36315,11218,117.0,11377,300.0
36316,11218,74.0,11223,72.0
36317,11218,63.0,11237,38.0
36318,11218,52.0,11212,63.0
36319,11218,115.0,11206,54.0
36320,11218,39.0,11360,50.0
36321,11218,55.0,11372,100.0
36322,11218,63.0,11104,31.0
36323,11218,61.0,11207,115.0
36324,11218,120.0,11368,455.0
36325,11218,77.0,11204,213.0
36326,11218,47.0,10312,13.0
36327,11218,50.0,11369,54.0
36328,11218,69.0,11221,57.0
36329,11218,39.0,11411,16.0
36330,11218,44.0,11203,58.0
36331,11218,43.0,11208,20.0
36332,11218,53.0,11371,130.0
36333,11218,50.0,11414,54.0
36334,11218,87.0,11375,346.0
36335,11218,115.0,83,293.0
36336,11218,64.0,10027,130.0
36337,11218,167.0,10036,453.0
36338,11218,53.0,10461,136.0
36339,11218,0.0,10167,0.0
36340,11218,120.0,10017,402.0
36341,11218,167.0,11101,485.0
36342,11218,63.0,10035,396.0
36343,11218,154.0,10016,265.0
36344,11218,226.0,10001,1209.0
36345,11218,175.0,10019,467.0
36346,11218,69.0,10032,511.0
36347,11218,74.0,10065,376.0
36348,11218,136.0,10020,301.0
36349,11218,47.0,10453,59.0
36350,11218,42.0,11416,15.0
36351,11218,108.0,10024,187.0
36352,11218,76.0,10026,41.0
36353,11218,71.0,11213,59.0
36354,11218,100.0,10023,302.0
36355,11218,116.0,10018,266.0
36356,11218,51.0,10309,64.0
36357,11218,0.0,10174,0.0
36358,11218,68.0,10021,125.0
36359,11218,110.0,11236,118.0
36360,11218,52.0,11106,29.0
36361,11218,1.0,10097,1.0
36362,11218,190.0,10014,286.0
36363,11218,211.0,10011,404.0
36364,11218,103.0,11366,52.0
36365,11218,119.0,10012,278.0
36366,11218,352.0,10007,1660.0
36367,11218,224.0,10003,517.0
36368,11218,152.0,11211,649.0
36369,11218,147.0,10002,246.0
36370,11218,83.0,10029,125.0
36371,11218,54.0,10048,19.0
36372,11218,90.0,11216,80.0
36373,11218,156.0,11217,336.0
36374,11218,98.0,11222,227.0
36375,11218,662.0,11226,979.0
36376,11218,130.0,10038,189.0
36377,11218,150.0,10022,326.0
36378,11218,341.0,11215,569.0
36379,11218,47.0,10468,66.0
36380,11218,154.0,10013,313.0
36381,11218,59.0,10005,45.0
36382,11218,7.0,11040,2.0
36383,11218,58.0,11385,157.0
36384,11218,52.0,10033,332.0
36385,11218,72.0,10004,92.0
36386,11218,52.0,11378,468.0
36387,11218,56.0,10452,277.0
36388,11218,211.0,11201,854.0
36389,11218,51.0,10474,34.0
36390,11218,154.0,10010,250.0
36391,11218,141.0,11238,159.0
36392,11218,59.0,10006,76.0
36393,11218,48.0,10040,37.0
36394,11218,66.0,10455,58.0
36395,11218,51.0,10306,49.0
36396,11218,94.0,10009,86.0
36397,11218,59.0,10128,255.0
36398,11218,47.0,10459,75.0
36399,11218,92.0,11355,63.0
36400,11218,51.0,10465,289.0
36401,11218,72.0,10462,797.0
36402,11218,53.0,10451,287.0
36403,11218,65.0,10025,156.0
36404,11218,132.0,11229,125.0
36405,11218,49.0,10282,14.0
36406,11218,65.0,11370,77.0
36407,11218,54.0,10031,71.0
36408,11218,56.0,10034,102.0
36409,11218,78.0,11235,193.0
36410,11218,53.0,11367,496.0
36411,11218,75.0,10028,91.0
36412,11218,44.0,11426,74.0
36413,11218,62.0,10457,120.0
36414,11218,74.0,11102,127.0
36415,11218,0.0,11109,0.0
36416,11218,89.0,11234,172.0
36417,11218,45.0,11435,495.0
36418,11218,58.0,11354,110.0
36419,11218,63.0,10281,23.0
36420,11218,42.0,11433,52.0
36421,11218,98.0,10472,203.0
36422,11218,101.0,11231,229.0
36423,11218,16.0,10069,7.0
36424,11218,39.0,10030,14.0
36425,11218,58.0,10456,52.0
36426,11218,71.0,11205,82.0
36427,11218,59.0,10305,138.0
36428,11218,39.0,10469,20.0
36429,11218,76.0,11220,355.0
36430,11218,45.0,11415,35.0
36431,11218,39.0,11364,126.0
36432,11218,101.0,11230,255.0
36433,11218,53.0,11434,49.0
36434,11218,67.0,10460,292.0
36435,11218,71.0,10463,150.0
36436,11218,46.0,10280,39.0
36437,11218,58.0,10075,127.0
36438,11218,51.0,11379,30.0
36439,11218,1.0,10260,1.0
36440,11218,39.0,11422,17.0
36441,11218,73.0,11103,139.0
36442,11218,116.0,11210,164.0
36443,11218,37.0,10044,32.0
36444,11218,45.0,11362,105.0
36445,11218,47.0,10471,120.0
36446,11218,56.0,10458,32.0
36447,11218,59.0,11365,157.0
36448,11218,42.0,11693,10.0
36449,11218,44.0,11418,18.0
36450,11218,1163.0,11218,1163.0
36451,11218,71.0,10467,99.0
36452,11218,29.0,10308,20.0
36453,11218,40.0,10111,8.0
36454,11218,53.0,11105,85.0
36455,11218,81.0,11219,75.0
36456,11218,20.0,10275,2.0
36457,11218,2.0,10118,5.0
36458,11218,48.0,10466,58.0
36459,11218,54.0,11239,49.0
36460,11218,0.0,10169,0.0
36461,11218,47.0,11420,57.0
36462,11218,3.0,10153,2.0
36463,11218,11.0,10307,6.0
36464,11218,0.0,10165,0.0
36465,11218,45.0,10303,93.0
36466,11218,52.0,11357,85.0
36467,11218,53.0,10302,14.0
36468,11218,52.0,11429,68.0
36469,11218,0.0,10152,0.0
36470,11218,42.0,10039,53.0
36471,11218,36.0,10121,4.0
36472,11218,40.0,11413,32.0
36473,11218,51.0,10473,156.0
36474,11218,51.0,10454,281.0
36475,11218,39.0,11694,13.0
36476,11218,49.0,11358,18.0
36477,11218,21.0,11421,2.0
36478,11218,2.0,11412,2.0
36479,11218,57.0,11417,19.0
36480,11218,44.0,11427,30.0
36481,11218,94.0,11374,82.0
36482,11218,0.0,10096,0.0
36483,11218,45.0,10037,138.0
36484,11218,70.0,10475,118.0
36485,11218,108.0,11225,115.0
36486,11218,0.0,10107,0.0
36487,11218,3.0,11251,7.0
36488,11218,41.0,11436,214.0
36489,11218,54.0,11356,13.0
36490,11218,6.0,11697,3.0
36491,11218,0.0,10172,0.0
36492,11218,45.0,10470,18.0
36493,11218,0.0,10041,0.0
36494,11218,1.0,10278,2.0
36495,11218,0.0,10106,0.0
36496,11218,36.0,11428,2.0
36497,11218,37.0,10286,3.0
36498,11218,6.0,10279,4.0
36499,11218,0.0,10103,0.0
36500,11218,0.0,10196,0.0
36501,11218,0.0,10154,0.0
36502,11218,0.0,10119,0.0
36503,11218,41.0,10464,49.0
36504,11218,36.0,10166,4.0
36505,11218,0.0,10203,0.0
36506,11218,0.0,11359,0.0
36507,11218,0.0,10177,0.0
36508,11218,2.0,11692,4.0
36509,11218,8.0,11423,8.0
36510,11218,0.0,10175,0.0
36511,11218,52.0,11419,28.0
36512,11218,0.0,10285,0.0
36513,11218,0.0,10045,0.0
36514,11218,0.0,10270,0.0
36515,11218,0.0,10123,0.0
36516,11218,0.0,11005,0.0
36517,11218,0.0,10170,0.0
36518,11218,0.0,10115,0.0
36519,11218,0.0,10104,0.0
36520,11218,6.0,11363,2.0
36521,11218,0.0,10105,0.0
36522,11218,36.0,10120,24.0
36523,11218,0.0,10265,0.0
36524,11218,0.0,10259,0.0
36525,11218,36.0,11004,7.0
36526,11218,0.0,10112,0.0
36527,11218,0.0,10047,0.0
36528,11218,0.0,10122,0.0
36529,11218,0.0,10110,0.0
36530,11218,0.0,10080,0.0
36531,11218,0.0,10271,0.0
36532,11218,0.0,11001,0.0
36533,11218,0.0,10055,0.0
36534,11218,0.0,10168,0.0
36535,11218,0.0,10081,0.0
36536,11218,0.0,10173,0.0
36537,11218,0.0,10158,0.0
36538,11218,5.0,10176,1.0
36539,11218,0.0,10171,0.0
36540,11218,0.0,10178,0.0
36541,11218,0.0,10151,0.0
36542,10467,60.0,10304,24.0
36543,10467,48.0,11228,48.0
36544,10467,63.0,10310,18.0
36545,10467,81.0,11209,242.0
36546,10467,73.0,10301,118.0
36547,10467,90.0,11232,253.0
36548,10467,97.0,11214,144.0
36549,10467,79.0,11224,48.0
36550,10467,95.0,10314,641.0
36551,10467,151.0,11430,129.0
36552,10467,99.0,11361,41.0
36553,10467,100.0,11432,160.0
36554,10467,90.0,11233,35.0
36555,10467,122.0,11373,287.0
36556,10467,49.0,11691,18.0
36557,10467,128.0,11377,376.0
36558,10467,54.0,11223,34.0
36559,10467,89.0,11237,69.0
36560,10467,55.0,11212,44.0
36561,10467,77.0,11206,82.0
36562,10467,58.0,11360,50.0
36563,10467,102.0,11372,157.0
36564,10467,80.0,11104,33.0
36565,10467,73.0,11207,176.0
36566,10467,113.0,11368,476.0
36567,10467,63.0,11204,22.0
36568,10467,62.0,10312,15.0
36569,10467,86.0,11369,117.0
36570,10467,64.0,11221,40.0
36571,10467,60.0,11411,19.0
36572,10467,25.0,11203,18.0
36573,10467,69.0,11208,659.0
36574,10467,83.0,11371,155.0
36575,10467,82.0,11414,67.0
36576,10467,109.0,11375,403.0
36577,10467,213.0,83,402.0
36578,10467,300.0,10027,208.0
36579,10467,287.0,10036,588.0
36580,10467,181.0,10461,399.0
36581,10467,0.0,10167,0.0
36582,10467,166.0,10017,453.0
36583,10467,157.0,11101,494.0
36584,10467,151.0,10035,490.0
36585,10467,175.0,10016,240.0
36586,10467,410.0,10001,1410.0
36587,10467,250.0,10019,521.0
36588,10467,158.0,10032,582.0
36589,10467,117.0,10065,376.0
36590,10467,124.0,10020,348.0
36591,10467,315.0,10453,403.0
36592,10467,67.0,11416,22.0
36593,10467,184.0,10024,524.0
36594,10467,188.0,10026,127.0
36595,10467,64.0,11213,32.0
36596,10467,182.0,10023,366.0
36597,10467,200.0,10018,395.0
36598,10467,77.0,10309,58.0
36599,10467,0.0,10174,0.0
36600,10467,176.0,10021,110.0
36601,10467,85.0,11236,103.0
36602,10467,69.0,11106,67.0
36603,10467,0.0,10097,0.0
36604,10467,172.0,10014,240.0
36605,10467,149.0,10011,365.0
36606,10467,75.0,11366,54.0
36607,10467,132.0,10012,230.0
36608,10467,635.0,10007,3120.0
36609,10467,143.0,10003,504.0
36610,10467,136.0,11211,699.0
36611,10467,172.0,10002,225.0
36612,10467,210.0,10029,301.0
36613,10467,74.0,10048,33.0
36614,10467,84.0,11216,50.0
36615,10467,192.0,11217,272.0
36616,10467,86.0,11222,191.0
36617,10467,154.0,11226,596.0
36618,10467,91.0,10038,172.0
36619,10467,159.0,10022,376.0
36620,10467,99.0,11215,242.0
36621,10467,381.0,10468,351.0
36622,10467,178.0,10013,311.0
36623,10467,75.0,10005,43.0
36624,10467,5.0,11040,3.0
36625,10467,106.0,11385,175.0
36626,10467,139.0,10033,564.0
36627,10467,101.0,10004,118.0
36628,10467,91.0,11378,478.0
36629,10467,361.0,10452,662.0
36630,10467,147.0,11201,680.0
36631,10467,103.0,10474,37.0
36632,10467,188.0,10010,242.0
36633,10467,59.0,11238,41.0
36634,10467,89.0,10006,74.0
36635,10467,131.0,10040,400.0
36636,10467,247.0,10455,244.0
36637,10467,78.0,10306,38.0
36638,10467,53.0,10009,111.0
36639,10467,90.0,10128,251.0
36640,10467,105.0,10459,161.0
36641,10467,77.0,11355,76.0
36642,10467,164.0,10465,428.0
36643,10467,363.0,10462,1174.0
36644,10467,333.0,10451,444.0
36645,10467,130.0,10025,234.0
36646,10467,88.0,11229,97.0
36647,10467,48.0,10282,14.0
36648,10467,94.0,11370,89.0
36649,10467,153.0,10031,168.0
36650,10467,199.0,10034,861.0
36651,10467,83.0,11235,138.0
36652,10467,78.0,11367,500.0
36653,10467,96.0,10028,86.0
36654,10467,65.0,11426,81.0
36655,10467,191.0,10457,197.0
36656,10467,115.0,11102,143.0
36657,10467,2.0,11109,5.0
36658,10467,104.0,11234,143.0
36659,10467,75.0,11435,506.0
36660,10467,75.0,11354,119.0
36661,10467,63.0,10281,16.0
36662,10467,56.0,11433,105.0
36663,10467,197.0,10472,350.0
36664,10467,89.0,11231,213.0
36665,10467,40.0,10069,8.0
36666,10467,118.0,10030,102.0
36667,10467,188.0,10456,131.0
36668,10467,60.0,11205,81.0
36669,10467,78.0,10305,81.0
36670,10467,204.0,10469,1136.0
36671,10467,76.0,11220,320.0
36672,10467,82.0,11415,44.0
36673,10467,61.0,11364,129.0
36674,10467,44.0,11230,9.0
36675,10467,84.0,11434,51.0
36676,10467,224.0,10460,479.0
36677,10467,227.0,10463,273.0
36678,10467,60.0,10280,10.0
36679,10467,83.0,10075,129.0
36680,10467,90.0,11379,39.0
36681,10467,0.0,10260,0.0
36682,10467,62.0,11422,25.0
36683,10467,94.0,11103,142.0
36684,10467,83.0,11210,81.0
36685,10467,52.0,10044,36.0
36686,10467,61.0,11362,105.0
36687,10467,97.0,10471,281.0
36688,10467,262.0,10458,315.0
36689,10467,84.0,11365,155.0
36690,10467,65.0,11693,19.0
36691,10467,54.0,11418,91.0
36692,10467,99.0,11218,71.0
36693,10467,1169.0,10467,1169.0
36694,10467,62.0,10308,20.0
36695,10467,95.0,10111,15.0
36696,10467,112.0,11105,90.0
36697,10467,71.0,11219,25.0
36698,10467,30.0,10275,5.0
36699,10467,6.0,10118,8.0
36700,10467,123.0,10466,272.0
36701,10467,78.0,11239,45.0
36702,10467,10.0,10169,11.0
36703,10467,71.0,11420,93.0
36704,10467,10.0,10153,43.0
36705,10467,19.0,10307,6.0
36706,10467,0.0,10165,0.0
36707,10467,64.0,10303,93.0
36708,10467,83.0,11357,89.0
36709,10467,80.0,10302,13.0
36710,10467,59.0,11429,66.0
36711,10467,0.0,10152,0.0
36712,10467,74.0,10039,69.0
36713,10467,42.0,10121,9.0
36714,10467,58.0,11413,31.0
36715,10467,84.0,10473,189.0
36716,10467,169.0,10454,375.0
36717,10467,59.0,11694,14.0
36718,10467,63.0,11358,23.0
36719,10467,37.0,11421,7.0
36720,10467,21.0,11412,9.0
36721,10467,165.0,11417,48.0
36722,10467,62.0,11427,31.0
36723,10467,92.0,11374,201.0
36724,10467,0.0,10096,0.0
36725,10467,125.0,10037,184.0
36726,10467,188.0,10475,188.0
36727,10467,74.0,11225,68.0
36728,10467,0.0,10107,0.0
36729,10467,0.0,11251,0.0
36730,10467,68.0,11436,216.0
36731,10467,72.0,11356,18.0
36732,10467,1.0,11697,1.0
36733,10467,1.0,10172,1.0
36734,10467,76.0,10470,140.0
36735,10467,0.0,10041,0.0
36736,10467,0.0,10278,0.0
36737,10467,0.0,10106,0.0
36738,10467,41.0,11428,2.0
36739,10467,43.0,10286,3.0
36740,10467,18.0,10279,4.0
36741,10467,0.0,10103,0.0
36742,10467,0.0,10196,0.0
36743,10467,1.0,10154,1.0
36744,10467,13.0,10119,15.0
36745,10467,98.0,10464,68.0
36746,10467,41.0,10166,4.0
36747,10467,0.0,10203,0.0
36748,10467,0.0,11359,0.0
36749,10467,0.0,10177,0.0
36750,10467,4.0,11692,5.0
36751,10467,25.0,11423,10.0
36752,10467,0.0,10175,0.0
36753,10467,75.0,11419,60.0
36754,10467,1.0,10285,1.0
36755,10467,0.0,10045,0.0
36756,10467,0.0,10270,0.0
36757,10467,0.0,10123,0.0
36758,10467,1.0,11005,2.0
36759,10467,1.0,10170,1.0
36760,10467,0.0,10115,0.0
36761,10467,0.0,10104,0.0
36762,10467,3.0,11363,4.0
36763,10467,0.0,10105,0.0
36764,10467,41.0,10120,24.0
36765,10467,0.0,10265,0.0
36766,10467,0.0,10259,0.0
36767,10467,43.0,11004,9.0
36768,10467,0.0,10112,0.0
36769,10467,0.0,10047,0.0
36770,10467,0.0,10122,0.0
36771,10467,0.0,10110,0.0
36772,10467,0.0,10080,0.0
36773,10467,0.0,10271,0.0
36774,10467,0.0,11001,0.0
36775,10467,0.0,10055,0.0
36776,10467,0.0,10168,0.0
36777,10467,0.0,10081,0.0
36778,10467,0.0,10173,0.0
36779,10467,0.0,10158,0.0
36780,10467,1.0,10176,1.0
36781,10467,0.0,10171,0.0
36782,10467,0.0,10178,0.0
36783,10467,0.0,10151,0.0
36784,10308,21.0,10304,31.0
36785,10308,5.0,11228,17.0
36786,10308,28.0,10310,21.0
36787,10308,24.0,11209,164.0
36788,10308,56.0,10301,103.0
36789,10308,28.0,11232,175.0
36790,10308,24.0,11214,109.0
36791,10308,24.0,11224,31.0
36792,10308,101.0,10314,596.0
36793,10308,15.0,11430,62.0
36794,10308,22.0,11361,18.0
36795,10308,21.0,11432,97.0
36796,10308,7.0,11233,8.0
36797,10308,20.0,11373,182.0
36798,10308,4.0,11691,6.0
36799,10308,23.0,11377,179.0
36800,10308,1.0,11223,10.0
36801,10308,1.0,11237,10.0
36802,10308,1.0,11212,13.0
36803,10308,2.0,11206,9.0
36804,10308,8.0,11360,43.0
36805,10308,20.0,11372,64.0
36806,10308,14.0,11104,13.0
36807,10308,7.0,11207,26.0
36808,10308,28.0,11368,306.0
36809,10308,16.0,11204,14.0
36810,10308,87.0,10312,221.0
36811,10308,20.0,11369,33.0
36812,10308,1.0,11221,4.0
36813,10308,7.0,11411,11.0
36814,10308,0.0,11203,0.0
36815,10308,11.0,11208,27.0
36816,10308,8.0,11371,81.0
36817,10308,24.0,11414,44.0
36818,10308,23.0,11375,245.0
36819,10308,32.0,83,157.0
36820,10308,15.0,10027,50.0
36821,10308,51.0,10036,223.0
36822,10308,21.0,10461,94.0
36823,10308,0.0,10167,0.0
36824,10308,25.0,10017,165.0
36825,10308,23.0,11101,249.0
36826,10308,7.0,10035,234.0
36827,10308,25.0,10016,115.0
36828,10308,62.0,10001,680.0
36829,10308,40.0,10019,208.0
36830,10308,8.0,10032,307.0
36831,10308,32.0,10065,252.0
36832,10308,30.0,10020,160.0
36833,10308,9.0,10453,40.0
36834,10308,16.0,11416,23.0
36835,10308,23.0,10024,94.0
36836,10308,14.0,10026,7.0
36837,10308,8.0,11213,17.0
36838,10308,34.0,10023,178.0
36839,10308,30.0,10018,120.0
36840,10308,105.0,10309,153.0
36841,10308,0.0,10174,0.0
36842,10308,16.0,10021,68.0
36843,10308,20.0,11236,65.0
36844,10308,3.0,11106,9.0
36845,10308,0.0,10097,0.0
36846,10308,39.0,10014,97.0
36847,10308,34.0,10011,194.0
36848,10308,14.0,11366,37.0
36849,10308,23.0,10012,124.0
36850,10308,43.0,10007,1014.0
36851,10308,36.0,10003,219.0
36852,10308,22.0,11211,264.0
36853,10308,39.0,10002,155.0
36854,10308,20.0,10029,60.0
36855,10308,9.0,10048,11.0
36856,10308,14.0,11216,16.0
36857,10308,21.0,11217,117.0
36858,10308,20.0,11222,119.0
36859,10308,29.0,11226,381.0
36860,10308,23.0,10038,101.0
36861,10308,28.0,10022,193.0
36862,10308,20.0,11215,144.0
36863,10308,7.0,10468,40.0
36864,10308,33.0,10013,122.0
36865,10308,22.0,10005,24.0
36866,10308,0.0,11040,0.0
36867,10308,21.0,11385,103.0
36868,10308,20.0,10033,243.0
36869,10308,37.0,10004,67.0
36870,10308,21.0,11378,333.0
36871,10308,21.0,10452,225.0
36872,10308,33.0,11201,444.0
36873,10308,7.0,10474,27.0
36874,10308,32.0,10010,145.0
36875,10308,1.0,11238,2.0
36876,10308,22.0,10006,44.0
36877,10308,21.0,10040,25.0
36878,10308,7.0,10455,38.0
36879,10308,51.0,10306,122.0
36880,10308,17.0,10009,11.0
36881,10308,20.0,10128,161.0
36882,10308,1.0,10459,43.0
36883,10308,10.0,11355,35.0
36884,10308,20.0,10465,188.0
36885,10308,20.0,10462,333.0
36886,10308,20.0,10451,197.0
36887,10308,28.0,10025,91.0
36888,10308,21.0,11229,69.0
36889,10308,3.0,10282,3.0
36890,10308,21.0,11370,60.0
36891,10308,21.0,10031,38.0
36892,10308,7.0,10034,58.0
36893,10308,21.0,11235,108.0
36894,10308,11.0,11367,324.0
36895,10308,20.0,10028,46.0
36896,10308,8.0,11426,50.0
36897,10308,7.0,10457,80.0
36898,10308,22.0,11102,85.0
36899,10308,0.0,11109,0.0
36900,10308,24.0,11234,294.0
36901,10308,9.0,11435,313.0
36902,10308,9.0,11354,64.0
36903,10308,15.0,10281,9.0
36904,10308,1.0,11433,26.0
36905,10308,20.0,10472,123.0
36906,10308,22.0,11231,135.0
36907,10308,6.0,10069,1.0
36908,10308,1.0,10030,4.0
36909,10308,7.0,10456,8.0
36910,10308,2.0,11205,33.0
36911,10308,44.0,10305,103.0
36912,10308,1.0,10469,9.0
36913,10308,8.0,11220,186.0
36914,10308,21.0,11415,31.0
36915,10308,8.0,11364,88.0
36916,10308,1.0,11230,3.0
36917,10308,20.0,11434,34.0
36918,10308,20.0,10460,194.0
36919,10308,20.0,10463,99.0
36920,10308,7.0,10280,6.0
36921,10308,21.0,10075,98.0
36922,10308,22.0,11379,24.0
36923,10308,0.0,10260,0.0
36924,10308,7.0,11422,16.0
36925,10308,20.0,11103,81.0
36926,10308,22.0,11210,55.0
36927,10308,1.0,10044,19.0
36928,10308,7.0,11362,79.0
36929,10308,7.0,10471,83.0
36930,10308,14.0,10458,16.0
36931,10308,20.0,11365,101.0
36932,10308,15.0,11693,8.0
36933,10308,2.0,11418,6.0
36934,10308,20.0,11218,29.0
36935,10308,20.0,10467,62.0
36936,10308,234.0,10308,234.0
36937,10308,7.0,10111,5.0
36938,10308,20.0,11105,56.0
36939,10308,16.0,11219,20.0
36940,10308,1.0,10275,2.0
36941,10308,2.0,10118,1.0
36942,10308,7.0,10466,29.0
36943,10308,20.0,11239,40.0
36944,10308,0.0,10169,0.0
36945,10308,8.0,11420,38.0
36946,10308,0.0,10153,0.0
36947,10308,34.0,10307,13.0
36948,10308,0.0,10165,0.0
36949,10308,34.0,10303,58.0
36950,10308,22.0,11357,69.0
36951,10308,22.0,10302,13.0
36952,10308,7.0,11429,41.0
36953,10308,0.0,10152,0.0
36954,10308,8.0,10039,31.0
36955,10308,1.0,10121,3.0
36956,10308,7.0,11413,21.0
36957,10308,7.0,10473,79.0
36958,10308,20.0,10454,154.0
36959,10308,7.0,11694,10.0
36960,10308,14.0,11358,11.0
36961,10308,2.0,11421,2.0
36962,10308,0.0,11412,0.0
36963,10308,20.0,11417,11.0
36964,10308,8.0,11427,23.0
36965,10308,21.0,11374,51.0
36966,10308,0.0,10096,0.0
36967,10308,7.0,10037,82.0
36968,10308,21.0,10475,85.0
36969,10308,14.0,11225,33.0
36970,10308,0.0,10107,0.0
36971,10308,0.0,11251,0.0
36972,10308,8.0,11436,128.0
36973,10308,15.0,11356,8.0
36974,10308,0.0,11697,0.0
36975,10308,0.0,10172,0.0
36976,10308,1.0,10470,8.0
36977,10308,0.0,10041,0.0
36978,10308,0.0,10278,0.0
36979,10308,0.0,10106,0.0
36980,10308,1.0,11428,1.0
36981,10308,1.0,10286,1.0
36982,10308,13.0,10279,4.0
36983,10308,0.0,10103,0.0
36984,10308,0.0,10196,0.0
36985,10308,0.0,10154,0.0
36986,10308,0.0,10119,0.0
36987,10308,7.0,10464,40.0
36988,10308,1.0,10166,2.0
36989,10308,0.0,10203,0.0
36990,10308,0.0,11359,0.0
36991,10308,0.0,10177,0.0
36992,10308,0.0,11692,0.0
36993,10308,7.0,11423,8.0
36994,10308,0.0,10175,0.0
36995,10308,7.0,11419,14.0
36996,10308,0.0,10285,0.0
36997,10308,0.0,10045,0.0
36998,10308,0.0,10270,0.0
36999,10308,0.0,10123,0.0
37000,10308,0.0,11005,0.0
37001,10308,0.0,10170,0.0
37002,10308,0.0,10115,0.0
37003,10308,0.0,10104,0.0
37004,10308,0.0,11363,0.0
37005,10308,0.0,10105,0.0
37006,10308,1.0,10120,14.0
37007,10308,0.0,10265,0.0
37008,10308,0.0,10259,0.0
37009,10308,1.0,11004,5.0
37010,10308,0.0,10112,0.0
37011,10308,0.0,10047,0.0
37012,10308,0.0,10122,0.0
37013,10308,0.0,10110,0.0
37014,10308,1.0,10080,1.0
37015,10308,0.0,10271,0.0
37016,10308,0.0,11001,0.0
37017,10308,0.0,10055,0.0
37018,10308,0.0,10168,0.0
37019,10308,0.0,10081,0.0
37020,10308,0.0,10173,0.0
37021,10308,0.0,10158,0.0
37022,10308,0.0,10176,0.0
37023,10308,0.0,10171,0.0
37024,10308,0.0,10178,0.0
37025,10308,0.0,10151,0.0
37026,10111,8.0,10304,22.0
37027,10111,17.0,11228,15.0
37028,10111,6.0,10310,13.0
37029,10111,10.0,11209,218.0
37030,10111,18.0,10301,134.0
37031,10111,11.0,11232,230.0
37032,10111,6.0,11214,76.0
37033,10111,16.0,11224,63.0
37034,10111,17.0,10314,251.0
37035,10111,84.0,11430,183.0
37036,10111,11.0,11361,27.0
37037,10111,15.0,11432,108.0
37038,10111,12.0,11233,26.0
37039,10111,25.0,11373,212.0
37040,10111,13.0,11691,14.0
37041,10111,21.0,11377,292.0
37042,10111,6.0,11223,18.0
37043,10111,24.0,11237,47.0
37044,10111,6.0,11212,28.0
37045,10111,19.0,11206,94.0
37046,10111,10.0,11360,60.0
37047,10111,12.0,11372,82.0
37048,10111,7.0,11104,17.0
37049,10111,9.0,11207,53.0
37050,10111,15.0,11368,439.0
37051,10111,3.0,11204,2.0
37052,10111,5.0,10312,3.0
37053,10111,13.0,11369,50.0
37054,10111,11.0,11221,30.0
37055,10111,6.0,11411,16.0
37056,10111,0.0,11203,0.0
37057,10111,6.0,11208,13.0
37058,10111,44.0,11371,151.0
37059,10111,9.0,11414,51.0
37060,10111,25.0,11375,225.0
37061,10111,253.0,83,673.0
37062,10111,27.0,10027,107.0
37063,10111,298.0,10036,1353.0
37064,10111,17.0,10461,143.0
37065,10111,13.0,10167,143.0
37066,10111,174.0,10017,1584.0
37067,10111,43.0,11101,465.0
37068,10111,19.0,10035,375.0
37069,10111,73.0,10016,412.0
37070,10111,282.0,10001,1714.0
37071,10111,260.0,10019,1020.0
37072,10111,20.0,10032,499.0
37073,10111,76.0,10065,453.0
37074,10111,359.0,10020,1045.0
37075,10111,17.0,10453,61.0
37076,10111,5.0,11416,12.0
37077,10111,81.0,10024,282.0
37078,10111,17.0,10026,24.0
37079,10111,11.0,11213,31.0
37080,10111,142.0,10023,542.0
37081,10111,188.0,10018,551.0
37082,10111,9.0,10309,41.0
37083,10111,5.0,10174,5.0
37084,10111,52.0,10021,109.0
37085,10111,10.0,11236,73.0
37086,10111,18.0,11106,26.0
37087,10111,3.0,10097,4.0
37088,10111,116.0,10014,324.0
37089,10111,139.0,10011,396.0
37090,10111,7.0,11366,26.0
37091,10111,122.0,10012,328.0
37092,10111,315.0,10007,3063.0
37093,10111,165.0,10003,391.0
37094,10111,58.0,11211,503.0
37095,10111,76.0,10002,237.0
37096,10111,22.0,10029,101.0
37097,10111,106.0,10048,195.0
37098,10111,13.0,11216,36.0
37099,10111,37.0,11217,219.0
37100,10111,25.0,11222,179.0
37101,10111,35.0,11226,129.0
37102,10111,55.0,10038,173.0
37103,10111,226.0,10022,640.0
37104,10111,32.0,11215,286.0
37105,10111,14.0,10468,79.0
37106,10111,123.0,10013,449.0
37107,10111,50.0,10005,93.0
37108,10111,0.0,11040,0.0
37109,10111,13.0,11385,143.0
37110,10111,18.0,10033,334.0
37111,10111,108.0,10004,214.0
37112,10111,11.0,11378,457.0
37113,10111,20.0,10452,279.0
37114,10111,92.0,11201,716.0
37115,10111,8.0,10474,30.0
37116,10111,116.0,10010,359.0
37117,10111,34.0,11238,84.0
37118,10111,45.0,10006,130.0
37119,10111,16.0,10040,49.0
37120,10111,11.0,10455,49.0
37121,10111,13.0,10306,18.0
37122,10111,37.0,10009,68.0
37123,10111,27.0,10128,317.0
37124,10111,4.0,10459,67.0
37125,10111,9.0,11355,60.0
37126,10111,9.0,10465,282.0
37127,10111,25.0,10462,316.0
37128,10111,20.0,10451,274.0
37129,10111,35.0,10025,150.0
37130,10111,11.0,11229,82.0
37131,10111,11.0,10282,11.0
37132,10111,7.0,11370,43.0
37133,10111,24.0,10031,78.0
37134,10111,9.0,10034,101.0
